fips,year,quarter,quarter_num,period_index,total_ed_encounters,treat_and_release_ed,ed_encounters_requiring,ed_encounters_admitted_as,facility_count,component_gap,county_name,lat,lon,target_lag1,target_lag2,target_lag3,target_lag4,target_roll4,facility_count_lag1,acs_lag2_population,acs_lag2_median_income,acs_lag2_poverty_rate,acs_lag2_pct_under5,acs_lag2_pct_65plus,acs_source_year,acs_lag2_population_100k,weather_lag4_days_observed,weather_lag4_tavg_mean,weather_lag4_precip_total,weather_lag4_snowfall_total,weather_lag4_hot_days,weather_lag4_freeze_days,weather_lag4_wet_days,weather_source_year,is_covid,post_covid,quarter_Q2,quarter_Q3,quarter_Q4,is_nyc,is_downstate_non_nyc,region,facility_ed_encounters_per_100k_proxy
36013,2023,Q2,2,8094,14119.0,12698.0,118.0,1303.0,3,0.0,Chautauqua County,42.304216,-79.407595,13478.0,14501.0,14122.0,14024.0,14031.25,3.0,128042.0,50408.0,17.333507315402304,5.346683119601381,20.17384920572937,2021,1.28042,91,56.4456043956044,11.274000000000001,9.094,0,14,54,2022,0,1,1,0,0,0,0,upstate,11026.850564658473
36015,2023,Q2,2,8094,8375.0,7142.0,41.0,1192.0,2,0.0,Chemung County,42.148697,-76.752471,7934.0,8360.0,8260.0,8741.0,8323.75,2.0,84456.0,58175.0,14.478177656021316,5.438334754191532,18.8216349341669,2021,0.84456,91,56.95494505494505,10.145,5.898,0,12,47,2022,0,1,1,0,0,0,0,upstate,9916.406175996968
36017,2023,Q2,2,8094,4449.0,4240.0,20.0,189.0,1,0.0,Chenango County,42.478024,-75.602241,3870.0,4435.0,4342.0,4012.0,4164.75,1.0,47407.0,55690.0,12.206087985371624,5.17223194886831,20.62142721539013,2021,0.47407,91,54.862637362637365,14.104,15.79,0,17,51,2022,0,1,1,0,0,0,0,upstate,9384.6900246799
36019,2023,Q2,2,8094,8601.0,7078.0,80.0,1443.0,1,0.0,Clinton County,44.752712,-73.705643,7593.0,8598.0,8501.0,7823.0,8128.75,1.0,80095.0,62470.0,12.712226742983242,4.664460952618765,16.99731568762095,2021,0.80095,91,52.22472527472527,17.771,16.921,0,21,56,2022,0,1,1,0,0,0,0,upstate,10738.498033585118
36021,2023,Q2,2,8094,5592.0,4824.0,53.0,715.0,1,0.0,Columbia County,42.247696,-73.626718,4971.0,5304.0,5414.0,5369.0,5264.5,1.0,61587.0,73065.0,9.70081747520772,3.942390439540812,24.224268108529397,2021,0.61587,91,59.05329670329671,12.108,3.445,3,5,44,2022,0,1,1,0,0,0,0,upstate,9079.838277558576
36023,2023,Q2,2,8094,6195.0,5421.0,84.0,690.0,1,0.0,Cortland County,42.594039,-76.07624,5949.0,6727.0,6294.0,6308.0,6319.5,1.0,46984.0,62163.0,12.769305533057182,5.105993529712243,16.18636131449004,2021,0.46984,91,54.87527472527472,12.895,13.009,0,17,49,2022,0,1,1,0,0,0,0,upstate,13185.33969010727
36025,2023,Q2,2,8094,4341.0,1922.0,0.0,0.0,4,2419.0,Delaware County,42.193986,-74.966728,4077.0,4713.0,4450.0,4180.0,4355.0,4.0,44644.0,52757.0,15.443205131228336,3.8437416002150346,24.587850551025895,2021,0.44644,91,53.60934065934066,13.496,12.843,0,17,49,2022,0,1,1,0,0,0,0,upstate,9723.591076068453
36027,2023,Q2,2,8094,29263.0,23148.0,305.0,5810.0,3,0.0,Dutchess County,41.754825,-73.740014,28110.0,30260.0,30267.0,29483.0,29530.0,3.0,296012.0,87112.0,8.820585775255035,4.556909855005878,17.6834047268354,2021,2.96012,91,58.92472527472527,12.585,0.6890000000000001,4,5,45,2022,0,1,1,0,0,0,0,upstate,9885.747875086145
36029,2023,Q2,2,8094,91629.0,71376.0,1012.0,16336.0,10,2905.0,Erie County,42.752759,-78.778192,86485.0,88052.0,90435.0,87697.0,88167.25,10.0,949715.0,62578.0,13.786557436241711,5.378560936702064,17.95412307902897,2021,9.49715,91,57.18626373626373,10.463000000000001,3.638,0,9,51,2022,0,1,1,0,0,0,0,upstate,9648.05231042997
36031,2023,Q2,2,8094,3599.0,3573.0,0.0,26.0,3,0.0,Essex County,44.109601,-73.778431,3127.0,4172.0,4712.0,3999.0,4002.5,3.0,37501.0,61563.0,9.514123646364522,3.9438948294712137,23.45004133223114,2021,0.37501,91,48.32637362637362,14.267999999999999,23.233,0,29,56,2022,0,1,1,0,0,0,0,upstate,9597.077411269032
36033,2023,Q2,2,8094,6386.0,2770.0,31.0,219.0,3,3366.0,Franklin County,44.594376,-74.31067,5666.0,6537.0,6659.0,6188.0,6262.5,3.0,47996.0,55279.0,18.398581494097336,4.821235102925243,16.94932911075923,2021,0.47996,91,51.973076923076924,18.423,20.534,0,20,57,2022,0,1,1,0,0,0,0,upstate,13305.275439619967
36035,2023,Q2,2,8094,5189.0,4737.0,52.0,400.0,1,0.0,Fulton County,43.115609,-74.423678,4509.0,5130.0,5302.0,4922.0,4965.75,1.0,53588.0,55240.0,14.75359774019926,5.027244905575875,19.564081510785996,2021,0.53588,91,54.36593406593407,15.978,13.064,0,16,53,2022,0,1,1,0,0,0,0,upstate,9683.138015973725
36037,2023,Q2,2,8094,5951.0,5039.0,35.0,877.0,1,0.0,Genesee County,43.00091,-78.192778,5597.0,6205.0,5615.0,5048.0,5616.25,1.0,58387.0,63734.0,10.425060610817505,5.211776594104852,18.834672101666467,2021,0.58387,91,57.73571428571428,10.631,4.272,3,13,53,2022,0,1,1,0,0,0,0,upstate,10192.33733536575
36045,2023,Q2,2,8094,14655.0,8982.0,75.0,1373.0,3,4225.0,Jefferson County,43.996389,-76.052968,12855.0,11610.0,12103.0,11961.0,12132.25,3.0,117634.0,58271.0,13.129907563860451,7.667001037115121,13.74347552578336,2021,1.17634,91,56.44175824175824,13.693,6.862,0,6,49,2022,0,1,1,0,0,0,0,upstate,12458.132852746654
36047,2023,Q2,2,8094,213330.0,136848.0,780.0,21814.0,15,53888.0,Kings County,40.635045,-73.95064,205125.0,224386.0,208195.0,206525.0,211057.75,15.0,2712360.0,67753.0,18.794789122535295,7.069857983453525,14.108672890029347,2021,27.1236,91,60.636813186813185,12.564,0.0,2,0,44,2022,0,1,1,0,0,1,0,nyc,7865.106401805071
36049,2023,Q2,2,8094,2747.0,2546.0,29.0,172.0,1,0.0,Lewis County,43.782706,-75.444132,2515.0,2739.0,2717.0,2661.0,2658.0,1.0,26681.0,60049.0,11.92587539790814,6.506502754769311,18.97605037292455,2021,0.26681,91,56.21318681318681,13.332,13.092,0,14,54,2022,0,1,1,0,0,0,0,upstate,10295.716052621716
36051,2023,Q2,2,8094,3691.0,3295.0,49.0,347.0,1,0.0,Livingston County,42.729042,-77.778463,3313.0,3549.0,3711.0,3548.0,3530.25,1.0,62253.0,64467.0,11.524558792260258,4.260035660932003,17.852954877676577,2021,0.62253,91,58.149450549450556,10.735,3.032,3,9,50,2022,0,1,1,0,0,0,0,upstate,5929.031532616902
36053,2023,Q2,2,8094,8818.0,5414.0,67.0,320.0,2,3017.0,Madison County,42.910026,-75.663575,7873.0,9324.0,8762.0,8829.0,8697.0,2.0,68466.0,63312.0,8.985360128158359,4.749802821838577,18.623842491163497,2021,0.68466,91,54.94725274725275,14.567,18.107000000000003,0,16,56,2022,0,1,1,0,0,0,0,upstate,12879.385388367951
36055,2023,Q2,2,8094,74846.0,57107.0,829.0,16910.0,7,0.0,Monroe County,43.250347,-77.700518,69817.0,73960.0,70916.0,71463.0,71539.0,7.0,757332.0,66317.0,13.655785125660824,5.400669719488943,17.397257741650954,2021,7.57332,91,56.93901098901099,10.868,2.15,2,5,47,2022,0,1,1,0,0,0,0,upstate,9882.851906429412
36057,2023,Q2,2,8094,11871.0,8712.0,39.0,599.0,2,2521.0,Montgomery County,42.900891,-74.435357,10400.0,10456.0,9547.0,9370.0,9943.25,2.0,49539.0,53533.0,16.738179802500564,6.2415470639294295,18.468277518722623,2021,0.49539,91,56.37967032967033,12.547,10.582,1,15,45,2022,0,1,1,0,0,0,0,upstate,23962.93829104342
36059,2023,Q2,2,8094,117720.0,61739.0,1035.0,24605.0,12,30341.0,Nassau County,40.729612,-73.589414,113891.0,123804.0,123337.0,122037.0,120767.25,12.0,1391678.0,126576.0,5.4637118531848925,5.395285403663778,17.729316695384995,2021,13.91678,91,60.09285714285714,13.358,0.0,3,0,45,2022,0,1,1,0,0,0,1,downstate_non_nyc,8458.853269218886
36061,2023,Q2,2,8094,266211.0,198333.0,1291.0,36707.0,22,29880.0,New York County,40.776642,-73.970187,260924.0,277461.0,263431.0,261128.0,265736.0,22.0,1669127.0,93956.0,15.55359739335587,4.637214543890309,16.797942876725376,2021,16.69127,91,61.071978021978026,13.984,0.0,2,0,43,2022,0,1,1,0,0,1,0,nyc,15949.115915086151
36063,2023,Q2,2,8094,9501.0,4593.0,25.0,544.0,6,4339.0,Niagara County,43.272672,-78.812943,9186.0,12386.0,13013.0,12993.0,11894.5,6.0,212808.0,60834.0,12.436358764307315,5.197173038607572,19.160463892334874,2021,2.12808,91,57.93571428571428,10.232,2.2319999999999998,1,5,50,2022,0,1,1,0,0,0,0,upstate,4464.587797451223
36065,2023,Q2,2,8094,26019.0,14468.0,87.0,2401.0,4,9063.0,Oneida County,43.242727,-75.434282,24692.0,26656.0,25890.0,26647.0,25971.25,4.0,232034.0,61733.0,14.503785627770041,5.531516932863288,18.672694518906713,2021,2.32034,91,56.51373626373626,18.261,11.491,0,12,51,2022,0,1,1,0,0,0,0,upstate,11213.44285751226
36067,2023,Q2,2,8094,53731.0,43066.0,668.0,9997.0,6,0.0,Onondaga County,43.006516,-76.196134,47159.0,49830.0,47247.0,46170.0,47601.5,6.0,474621.0,66012.0,13.814759777715249,5.602996917540522,17.149472947888945,2021,4.74621,91,57.419230769230765,16.174,10.884,1,10,54,2022,0,1,1,0,0,0,0,upstate,11320.822298212679
36069,2023,Q2,2,8094,16252.0,11924.0,171.0,1470.0,3,2687.0,Ontario County,42.856357,-77.303497,14916.0,16173.0,16558.0,15908.0,15888.75,3.0,112060.0,70694.0,8.542117127478493,4.802784222737818,20.12671782973407,2021,1.1206,91,57.928021978021974,11.243,3.116,2,12,52,2022,0,1,1,0,0,0,0,upstate,14502.944850972694
36071,2023,Q2,2,8094,38857.0,24208.0,336.0,5965.0,4,8348.0,Orange County,41.40241,-74.306252,35923.0,39164.0,38444.0,37972.0,37875.75,4.0,398277.0,85640.0,11.70611592409241,6.6390979142657,13.945821626656823,2021,3.98277,91,59.31153846153847,14.594000000000001,0.8,2,3,43,2022,0,1,1,0,0,0,0,upstate,9756.275155231158
36075,2023,Q2,2,8094,6153.0,5260.0,36.0,857.0,2,0.0,Oswego County,43.461443,-76.209262,5372.0,6060.0,6405.0,5971.0,5952.0,2.0,118019.0,61983.0,16.44111257523416,5.41438242994772,16.508358823579254,2021,1.18019,91,56.77197802197802,15.046,8.129000000000001,1,7,52,2022,0,1,1,0,0,0,0,upstate,5213.567306959048
36077,2023,Q2,2,8094,9427.0,3816.0,126.0,939.0,3,4546.0,Otsego County,42.629776,-75.028841,7878.0,8791.0,9161.0,8772.0,8650.5,3.0,58952.0,60523.0,12.381768079243315,4.0456642692359885,21.137535622201113,2021,0.58952,91,54.592307692307685,14.613,12.925,0,18,50,2022,0,1,1,0,0,0,0,upstate,15990.97570905143
36079,2023,Q2,2,8094,5316.0,4588.0,50.0,678.0,1,0.0,Putnam County,41.427907,-73.743861,4932.0,5597.0,5144.0,5106.0,5194.75,1.0,97960.0,111617.0,6.049497773635705,4.500816659861168,17.660269497754186,2021,0.9796,91,58.38461538461539,12.302,0.248,1,3,46,2022,0,1,1,0,0,0,0,upstate,5426.704777460188
36081,2023,Q2,2,8094,158405.0,124555.0,643.0,19578.0,10,13629.0,Queens County,40.654658,-73.841209,152489.0,186836.0,170065.0,172078.0,170367.0,10.0,2393104.0,75886.0,11.414754783528863,6.0027061088861995,16.03829169146013,2021,23.93104,91,59.927472527472524,13.042,0.0,2,0,44,2022,0,1,1,0,0,1,0,nyc,6619.227580581538
36083,2023,Q2,2,8094,11352.0,9764.0,46.0,1542.0,1,0.0,Rensselaer County,42.710421,-73.513845,11309.0,12470.0,11993.0,11637.0,11852.25,1.0,161125.0,76731.0,11.193996228333837,5.062529092319627,17.207137315748643,2021,1.61125,91,56.35219780219781,11.176,7.3309999999999995,0,13,49,2022,0,1,1,0,0,0,0,upstate,7045.461598138092
36085,2023,Q2,2,8094,36101.0,10539.0,49.0,1760.0,3,23753.0,Richmond County,40.561263,-74.1399,36026.0,13941.0,13420.0,13860.0,19311.75,3.0,493194.0,89427.0,10.304279753756362,5.611787653539986,16.28547792552221,2021,4.93194,91,60.34285714285714,13.425,0.0,1,0,44,2022,0,1,1,0,0,1,0,nyc,7319.837629817071
36087,2023,Q2,2,8094,22270.0,17610.0,154.0,4506.0,2,0.0,Rockland County,41.154628,-74.024662,21910.0,22990.0,22550.0,21981.0,22357.75,2.0,336485.0,99707.0,14.8874806195716,8.203931824598422,15.47201212535477,2021,3.36485,91,59.98186813186813,13.724,0.028,2,0,42,2022,0,1,1,0,0,0,1,downstate_non_nyc,6618.422812309613
36089,2023,Q2,2,8094,13285.0,5660.0,68.0,649.0,5,6908.0,St. Lawrence County,44.488112,-75.074311,12108.0,17092.0,16591.0,17014.0,15701.25,5.0,108836.0,54351.0,17.10557557113215,5.052556139512662,17.41151824763865,2021,1.08836,91,55.60824175824176,16.174,8.847,0,15,56,2022,0,1,1,0,0,0,0,upstate,12206.43904590393
36091,2023,Q2,2,8094,9730.0,7731.0,171.0,1828.0,1,0.0,Saratoga County,43.106135,-73.855387,8778.0,9244.0,9936.0,9872.0,9457.5,1.0,235010.0,90800.0,6.380854411230788,4.855538062210119,18.19539594059827,2021,2.3501,91,57.717032967032964,12.392999999999999,7.7170000000000005,2,8,47,2022,0,1,1,0,0,0,0,upstate,4140.249351091443
36093,2023,Q2,2,8094,10815.0,9010.0,70.0,1735.0,2,0.0,Schenectady County,42.817552,-74.043559,10424.0,11783.0,12409.0,11769.0,11596.25,2.0,157515.0,69891.0,11.970824824994617,5.885788655048726,17.106942195981333,2021,1.57515,91,57.238461538461536,12.907,7.221,1,9,41,2022,0,1,1,0,0,0,0,upstate,6866.0127606894575
36095,2023,Q2,2,8094,2929.0,2910.0,0.0,19.0,1,0.0,Schoharie County,42.591294,-74.438172,2540.0,3191.0,2947.0,2781.0,2864.75,1.0,29936.0,64220.0,12.069025867198711,4.232362373062534,22.043693212185996,2021,0.29936,91,53.31208791208791,11.651,14.416,0,17,50,2022,0,1,1,0,0,0,0,upstate,9784.206306787813
36097,2023,Q2,2,8094,1914.0,1904.0,0.0,10.0,1,0.0,Schuyler County,42.419776,-76.938603,1741.0,1989.0,2131.0,2019.0,1970.0,1.0,17920.0,56437.0,15.802273627057293,4.821428571428572,21.333705357142858,2021,0.1792,91,56.997252747252745,10.504,5.979,0,12,52,2022,0,1,1,0,0,0,0,upstate,10680.80357142857
36101,2023,Q2,2,8094,11452.0,10300.0,113.0,1039.0,3,0.0,Steuben County,42.266725,-77.385525,10563.0,12033.0,11441.0,11167.0,11301.0,3.0,94153.0,58652.0,12.759246456965087,5.469820398712733,19.46725011417586,2021,0.94153,91,56.122527472527466,10.151,4.465,0,15,48,2022,0,1,1,0,0,0,0,upstate,12163.18120505985
36103,2023,Q2,2,8094,111726.0,74009.0,1407.0,21022.0,11,15288.0,Suffolk County,40.943554,-72.692218,108272.0,137306.0,139049.0,135381.0,130002.0,11.0,1522998.0,111660.0,6.625190575908532,5.263565677696228,16.919129243767884,2021,15.22998,91,59.91483516483517,11.134,0.165,1,0,44,2022,0,1,1,0,0,0,1,downstate_non_nyc,7335.925588871424
36105,2023,Q2,2,8094,7498.0,5840.0,49.0,637.0,2,972.0,Sullivan County,41.719993,-74.771577,6605.0,7735.0,8513.0,7475.0,7582.0,2.0,78230.0,63393.0,14.06726590547143,5.745877540585454,18.848267927904896,2021,0.7823,91,55.7021978021978,14.146,9.095,0,10,41,2022,0,1,1,0,0,0,0,upstate,9584.558353572798
36109,2023,Q2,2,8094,8284.0,7308.0,86.0,890.0,2,0.0,Tompkins County,42.453006,-76.473483,7790.0,8723.0,8685.0,8152.0,8337.5,2.0,105638.0,64260.0,16.846272987063983,3.746757795490259,14.598913269846078,2021,1.05638,91,57.080219780219785,11.562999999999999,7.276999999999999,1,11,48,2022,0,1,1,0,0,0,0,upstate,7841.875082830043
36111,2023,Q2,2,8094,7578.0,6203.0,27.0,1348.0,2,0.0,Ulster County,41.947212,-74.265458,6670.0,6010.0,7741.0,7608.0,7007.25,2.0,181862.0,71040.0,13.169560823226757,4.328556817806908,19.88485774928242,2021,1.81862,91,58.23956043956044,15.413,9.453,0,4,42,2022,0,1,1,0,0,0,0,upstate,4166.895778117473
36113,2023,Q2,2,8094,10725.0,8396.0,115.0,2214.0,1,0.0,Warren County,43.555105,-73.838139,10023.0,10323.0,11338.0,11128.0,10703.0,1.0,65692.0,68765.0,7.943067741985227,4.338427814650186,22.459355781525908,2021,0.65692,91,56.120879120879124,9.624,8.93,0,13,47,2022,0,1,1,0,0,0,0,upstate,16326.188881446751
36117,2023,Q2,2,8094,5721.0,4699.0,22.0,1000.0,1,0.0,Wayne County,43.218114,-77.049402,5289.0,5611.0,5754.0,5814.0,5617.0,1.0,91332.0,64152.0,11.154765593873124,5.380370516357903,18.944072176236148,2021,0.91332,91,57.76593406593406,11.416,3.088,4,6,49,2022,0,1,1,0,0,0,0,upstate,6263.960057811063
36119,2023,Q2,2,8094,95263.0,62267.0,691.0,15554.0,13,16751.0,Westchester County,41.152686,-73.745753,91281.0,93641.0,88461.0,88218.0,90400.25,13.0,999723.0,105387.0,8.205217957338885,5.434305302568811,17.055624407961005,2021,9.99723,91,59.73296703296703,13.271,0.0,1,0,43,2022,0,1,1,0,0,0,1,downstate_non_nyc,9528.939516246
36121,2023,Q2,2,8094,3430.0,3061.0,28.0,341.0,1,0.0,Wyoming County,42.701365,-78.228576,3221.0,3678.0,3597.0,3339.0,3458.75,1.0,40679.0,60013.0,9.243341884636747,4.687922515302736,18.144497160697163,2021,0.40679,91,55.48351648351648,11.376,8.49,0,16,50,2022,0,1,1,0,0,0,0,upstate,8431.86902332899
36123,2023,Q2,2,8094,1981.0,1913.0,0.0,68.0,1,0.0,Yates County,42.638237,-77.104324,1726.0,2030.0,2205.0,1961.0,1980.5,1.0,24808.0,57635.0,13.222543352601157,6.038374717832957,20.807803934214768,2021,0.24808,91,57.65,10.623,3.831,1,11,50,2022,0,1,1,0,0,0,0,upstate,7985.327313769752
36001,2023,Q3,3,8095,40256.0,30983.0,492.0,8781.0,5,0.0,Albany County,42.58824,-73.97401,41022.0,38431.0,41418.0,39556.0,40106.75,5.0,314679.0,73810.0,11.713671752096987,4.8951471181743935,17.019248186246937,2021,3.14679,92,69.75326086956522,11.612,0.0,9,0,47,2022,0,1,0,1,0,0,0,upstate,12792.71892944874
36003,2023,Q3,3,8095,5809.0,5524.0,21.0,264.0,2,0.0,Allegany County,42.247853,-78.026153,5858.0,5525.0,3511.0,3259.0,4538.25,2.0,46654.0,54375.0,16.280580212167138,5.122819050885241,18.956573927208815,2021,0.46654,92,65.875,11.461,0.0,0,0,55,2022,0,1,0,1,0,0,0,upstate,12451.236764264586
36005,2023,Q3,3,8095,184352.0,123608.0,295.0,22223.0,11,38226.0,Bronx County,40.848711,-73.852939,187349.0,185600.0,199815.0,184732.0,189374.0,11.0,1468262.0,43726.0,26.503968403444816,7.011555158411782,13.009599104247064,2021,14.68262,92,75.27826086956522,8.08,0.0,20,0,36,2022,0,1,0,1,0,1,0,nyc,12555.79726234146
36007,2023,Q3,3,8095,25514.0,20836.0,312.0,4366.0,3,0.0,Broome County,42.161977,-75.830283,24431.0,23327.0,24170.0,24296.0,24056.0,3.0,198591.0,53982.0,18.740628890831545,5.106978664692761,19.00992492106893,2021,1.98591,92,68.00652173913043,12.357,0.0,4,0,49,2022,0,1,0,1,0,0,0,upstate,12847.510712972893
36009,2023,Q3,3,8095,6945.0,5731.0,40.0,1174.0,1,0.0,Cattaraugus County,42.239099,-78.662332,6590.0,6185.0,6684.0,6541.0,6500.0,1.0,77211.0,53537.0,17.270150291490612,5.569154654129592,19.31331027962337,2021,0.77211,92,65.29130434782608,15.484,0.0,0,0,58,2022,0,1,0,1,0,0,0,upstate,8994.832342541866
36011,2023,Q3,3,8095,6228.0,5307.0,68.0,853.0,1,0.0,Cayuga County,43.008546,-76.574587,5772.0,5445.0,5966.0,6505.0,5922.0,1.0,76644.0,59602.0,13.481039033199055,4.883617765252335,19.17436459474975,2021,0.76644,92,70.01032608695652,14.558,0.0,9,0,53,2022,0,1,0,1,0,0,0,upstate,8125.880695162048
36013,2023,Q3,3,8095,14849.0,13345.0,137.0,1367.0,3,0.0,Chautauqua County,42.304216,-79.407595,14119.0,13478.0,14501.0,14122.0,14055.0,3.0,128042.0,50408.0,17.333507315402304,5.346683119601381,20.17384920572937,2021,1.28042,92,67.3516304347826,15.092,0.0,0,0,60,2022,0,1,0,1,0,0,0,upstate,11596.975992252543
36015,2023,Q3,3,8095,8499.0,7261.0,53.0,1185.0,2,0.0,Chemung County,42.148697,-76.752471,8375.0,7934.0,8360.0,8260.0,8232.25,2.0,84456.0,58175.0,14.478177656021316,5.438334754191532,18.8216349341669,2021,0.84456,92,68.42391304347827,12.139,0.0,4,0,49,2022,0,1,0,1,0,0,0,upstate,10063.228189826656
36017,2023,Q3,3,8095,4490.0,4281.0,25.0,184.0,1,0.0,Chenango County,42.478024,-75.602241,4449.0,3870.0,4435.0,4342.0,4274.0,1.0,47407.0,55690.0,12.206087985371624,5.17223194886831,20.62142721539013,2021,0.47407,92,66.63152173913043,11.802,0.0,1,0,49,2022,0,1,0,1,0,0,0,upstate,9471.175142911385
36019,2023,Q3,3,8095,9832.0,8260.0,92.0,1480.0,1,0.0,Clinton County,44.752712,-73.705643,8601.0,7593.0,8598.0,8501.0,8323.25,1.0,80095.0,62470.0,12.712226742983242,4.664460952618765,16.99731568762095,2021,0.80095,92,64.2266304347826,10.505,0.0,0,0,51,2022,0,1,0,1,0,0,0,upstate,12275.422935264374
36021,2023,Q3,3,8095,5559.0,4889.0,43.0,627.0,1,0.0,Columbia County,42.247696,-73.626718,5592.0,4971.0,5304.0,5414.0,5320.25,1.0,61587.0,73065.0,9.70081747520772,3.942390439540812,24.224268108529397,2021,0.61587,92,71.52228260869565,9.485,0.0,13,0,42,2022,0,1,0,1,0,0,0,upstate,9026.255540942082
36023,2023,Q3,3,8095,6491.0,5670.0,78.0,743.0,1,0.0,Cortland County,42.594039,-76.07624,6195.0,5949.0,6727.0,6294.0,6291.25,1.0,46984.0,62163.0,12.769305533057182,5.105993529712243,16.18636131449004,2021,0.46984,92,66.62826086956522,13.222999999999999,0.0,0,0,54,2022,0,1,0,1,0,0,0,upstate,13815.341392814576
36025,2023,Q3,3,8095,4827.0,1988.0,0.0,0.0,4,2839.0,Delaware County,42.193986,-74.966728,4341.0,4077.0,4713.0,4450.0,4395.25,4.0,44644.0,52757.0,15.443205131228336,3.8437416002150346,24.587850551025895,2021,0.44644,92,65.7108695652174,12.076,0.0,0,0,50,2022,0,1,0,1,0,0,0,upstate,10812.203207597886
36027,2023,Q3,3,8095,30286.0,24004.0,259.0,6023.0,3,0.0,Dutchess County,41.754825,-73.740014,29263.0,28110.0,30260.0,30267.0,29475.0,3.0,296012.0,87112.0,8.820585775255035,4.556909855005878,17.6834047268354,2021,2.96012,92,71.75380434782609,10.179,0.0,15,0,41,2022,0,1,0,1,0,0,0,upstate,10231.341972622731
36029,2023,Q3,3,8095,94205.0,73296.0,920.0,16862.0,10,3127.0,Erie County,42.752759,-78.778192,91629.0,86485.0,88052.0,90435.0,89150.25,10.0,949715.0,62578.0,13.786557436241711,5.378560936702064,17.95412307902897,2021,9.49715,92,68.54945652173913,16.163,0.0,0,0,51,2022,0,1,0,1,0,0,0,upstate,9919.291576946767
36031,2023,Q3,3,8095,4040.0,4018.0,0.0,22.0,3,0.0,Essex County,44.109601,-73.778431,3599.0,3127.0,4172.0,4712.0,3902.5,3.0,37501.0,61563.0,9.514123646364522,3.9438948294712137,23.45004133223114,2021,0.37501,92,60.49130434782609,10.89,0.0,0,0,56,2022,0,1,0,1,0,0,0,upstate,10773.046052105277
36033,2023,Q3,3,8095,6982.0,3354.0,48.0,231.0,3,3349.0,Franklin County,44.594376,-74.31067,6386.0,5666.0,6537.0,6659.0,6312.0,3.0,47996.0,55279.0,18.398581494097336,4.821235102925243,16.94932911075923,2021,0.47996,92,63.35760869565217,13.212,0.0,0,0,55,2022,0,1,0,1,0,0,0,upstate,14547.045587132263
36035,2023,Q3,3,8095,5483.0,5057.0,44.0,382.0,1,0.0,Fulton County,43.115609,-74.423678,5189.0,4509.0,5130.0,5302.0,5032.5,1.0,53588.0,55240.0,14.75359774019926,5.027244905575875,19.564081510785996,2021,0.53588,92,66.2070652173913,14.467,0.0,0,0,52,2022,0,1,0,1,0,0,0,upstate,10231.76830633724
36037,2023,Q3,3,8095,6557.0,5636.0,33.0,888.0,1,0.0,Genesee County,43.00091,-78.192778,5951.0,5597.0,6205.0,5615.0,5842.0,1.0,58387.0,63734.0,10.425060610817505,5.211776594104852,18.834672101666467,2021,0.58387,92,68.61576086956521,16.511,0.0,2,0,57,2022,0,1,0,1,0,0,0,upstate,11230.239608131948
36045,2023,Q3,3,8095,14682.0,9316.0,85.0,1324.0,3,3957.0,Jefferson County,43.996389,-76.052968,14655.0,12855.0,11610.0,12103.0,12805.75,3.0,117634.0,58271.0,13.129907563860451,7.667001037115121,13.74347552578336,2021,1.17634,92,68.48804347826086,13.700000000000001,0.0,0,0,48,2022,0,1,0,1,0,0,0,upstate,12481.085400479455
36047,2023,Q3,3,8095,211770.0,134492.0,723.0,23014.0,15,53541.0,Kings County,40.635045,-73.95064,213330.0,205125.0,224386.0,208195.0,212759.0,15.0,2712360.0,67753.0,18.794789122535295,7.069857983453525,14.108672890029347,2021,27.1236,92,75.25326086956522,9.373,0.0,13,0,39,2022,0,1,0,1,0,1,0,nyc,7807.5919125779765
36049,2023,Q3,3,8095,2861.0,2653.0,28.0,180.0,1,0.0,Lewis County,43.782706,-75.444132,2747.0,2515.0,2739.0,2717.0,2679.5,1.0,26681.0,60049.0,11.92587539790814,6.506502754769311,18.97605037292455,2021,0.26681,92,67.45597826086956,10.567,0.0,1,0,58,2022,0,1,0,1,0,0,0,upstate,10722.986394812788
36051,2023,Q3,3,8095,3811.0,3403.0,29.0,379.0,1,0.0,Livingston County,42.729042,-77.778463,3691.0,3313.0,3549.0,3711.0,3566.0,1.0,62253.0,64467.0,11.524558792260258,4.260035660932003,17.852954877676577,2021,0.62253,92,69.28369565217392,12.229,0.0,5,0,54,2022,0,1,0,1,0,0,0,upstate,6121.79332722921
36053,2023,Q3,3,8095,8942.0,5550.0,59.0,343.0,2,2990.0,Madison County,42.910026,-75.663575,8818.0,7873.0,9324.0,8762.0,8694.25,2.0,68466.0,63312.0,8.985360128158359,4.749802821838577,18.623842491163497,2021,0.68466,92,66.4733695652174,13.571,0.0,0,0,61,2022,0,1,0,1,0,0,0,upstate,13060.497181082581
36055,2023,Q3,3,8095,73982.0,56363.0,759.0,16860.0,7,0.0,Monroe County,43.250347,-77.700518,74846.0,69817.0,73960.0,70916.0,72384.75,7.0,757332.0,66317.0,13.655785125660824,5.400669719488943,17.397257741650954,2021,7.57332,92,69.74728260869566,13.814,0.0,4,0,55,2022,0,1,0,1,0,0,0,upstate,9768.7671985338
